,artist,name,popularity,genre,lyrics
8843,Casper Cole,I Want It All (feat. Elderbrook),0,edm,i will wait for you i will find my way through but you pass in another lane oh could you ever stay true i want it all i want it all but you want it now oh but you want it now but you want it now but you want it now i will wait for you i will find my way through but you pass in another lane oh could you ever stay true i want it all i want it all but you want it now oh but you want it now i want it all i want it all but you want it now oh but you want it now but you want it now but you want it now i want it all i want it all but you want it now but you want it now
8846,The Weeknd,The Hills - RL Grime Remix,0,edm,yeah yeah yeah your man on the road he doin promo you said keep our business on the lowlowim just tryna get you out the friend zone cause you look even better than the photos i cant find your house send me the info drivin through the gated residential found out i was comin sent your friends home keep on tryna hide it but your friends know i only call you when its half past five the only time that ill be by your side i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me yeah i only call you when its half past five the only time id ever call you mine i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me babe ima let you know and keep it simple tryna keep it up dont seem so simple i just fucked two bitches fore i saw you and you gon have to do it at my tempo always tryna send me off to rehab drugs started feelin like its decaf im just tryna live life for the moment and all these motherfuckers want a relapse i only call you when its half past five the only time that ill be by your side i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me yeah i only call you when its half past five the only time id ever call you mine i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me babe hills have eyes the hills have eyes who are you to judge who are you to judge hide your lies girl hide your lies hide your lies oh baby only you to trust only you i only call you when its half past five the only time that ill be by your side i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me yeah i only call you when its half past five the only time id ever call you mine i only love it when you touch me not feel me when im fucked up thats the real me when im fucked up thats the real me babe ewedihalehu yene konjo ewedihalehu yene fikir fikir fikir fikir yene fikir fikir fikir fikir ewedihalehu yene konjo ewedihalehu
8862,Lykke Li,I Follow Rivers - The Magician Remix,1,edm,na oh i beg you can i follow oh i ask you why not always be the ocean where i unravel be my only be the water where im wading youre my river running high run deep run wild i i follow i follow you deep sea baby i follow you i i follow i follow you dark doom honey i follow you he a message im the runner he the rebel im the daughter waiting for you youre my river running high run deep run wild i i follow i follow you deep sea baby i follow you i i follow i follow you dark doom honey i follow you oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh youre my river running high run deep run wild i i follow i follow you deep sea baby i follow you i i follow i follow you dark doom honey i follow you i i follow i follow you deep sea baby i follow you i i follow i follow you dark doom honey i follow you oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh oh oh ohohoh ohoh ohohoh
8863,Alan Walker,Faded - Tiesto's Northern Lights Remix,0,edm,you were the shadow to my light did you feel us another star you fade away afraid our aim is out of sight wanna see us alight where are you now where are you now where are you now was it all in my fantasy where are you now were you only imaginary where are you now atlantis under the sea under the sea where are you now another dream the monsters running wild inside of me im faded im faded so lost im faded im faded so lost im faded these shallow waters never met what i needed im letting go a deeper dive eternal silence of the sea im breathing alive where are you now where are you now under the bright but faded lights you set my heart on fire where are you now where are you now where are you now atlantis under the sea under the sea where are you now another dream the monsters running wild inside of me im faded im faded so lost im faded im faded so lost im faded
8880,Regi,Ordinary - Jaxx & Vega Remix,0,edm,i dont wanna get you started on everythin i did to you but if you gonna get me started on the heartache then i will never go and hide the truth while i was here waiting for days you went away you let him come inside on your hidden dates and i would have waited for days you went and got me replaced got me replaced ordinary was it my middle name you shared his bed and you made me feel like ordinary got nothin to say to your regrets now you make me feel like ordinary ordinary i wish that you had thought about it at least more than once or twice once or twice and now you wanna talk about it but without it we would not be saying our goodbyes our goodbyes while i was here waiting for days you went away you let him come inside on your hidden dates and i would have waited for days you went and got me replaced got me replaced ordinary was it my middle name you shared his bed and you made me feel like ordinary got nothin to say to your regrets now you make me feel like ordinary ordinary you make me feel like ordinary you make me feel like ordinary was it my middle name you shared his bed and you made me feel like ordinary got nothin to say to your regrets now you make me feel like ordinary ordinary cause you made me feel like ordinary ordinary you make me feel like ordinary
8890,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,0,edm,stand up like a soldier baby yeah i know youre built like that gun it like a holster baby show dem seh you wicked like that we live where the war is raging chasing our crazy dreams hoping that the bridge wont cave in tonight well let it all go free gimme di thing and mek me rock inna di dance gimme di thing and mek me rock inna di dance mash it up hot step inna di dance gimme di thing and mek me rock gimme di thing and mek me rock inna di dance gimme di thing and mek me rock inna di dance mash it up hot step inna di dance gimme di thing and mek me rock set it ablaze like a candle wick hotter hotter hotter hotter hotter yeah light it up set it a light it up light it up light it up fire like a soldier baby no retreating we nuh pree  that never make them hold ya baby heart nuh feeble we nuh take chat we live where the war is raging chasing our crazy dreams hoping that the bridge wont cave in tonight well let it all go free gimme di thing and mek me rock inna di dance gimme di thing and mek me rock inna di dance mash it up hot step inna di dance gimme di thing and mek me rock gimme di thing and mek me rock inna di dance gimme di thing and mek me rock inna di dance mash it up hot step inna di dance gimme di thing and mek me gimme di thing and mek me set it ablaze like a candle wick hotter hotter hotter hotter hotter light it up yeah light it up set it ablaze like a candle wick hotter hotter hotter hotter hotter yeah light it up light it up light it up light it up light it up light it up light it up light it up mash it up mash mash it up light it up light it up light it up light it up light it up
8891,Martin Garrix,Animals - Jay Ronko Remix,0,edm,were the fuckin animals were the fuckin animals
8898,Tujamo,Who - Radio Edit,0,edm,you are gonna decide on who what when nothing of that if they got a problem tell them of that matter fact you aint got to tell them that i am gonna tell them that if these niggas we are gonna ak47 with a double fucking with the wrong one yeah i got a short but i got a long run call it a chicken wing cause it got a drama now these niggas sacking me cause i just got a long run count down this money fucking all these hoes these niggas looking at me funny when i pull up in their you are good for talking on twitter week up for spanking on niggas broad day walking on niggas fuck you who what when you were saying say damn for a nigga would who what when then strap you with them too you want to find me you can find me at the top of the list if they ever let me in i wont stop for shit nowadays get up the hating on their i am looking fly whatever i mean when you see a nigga standing with a dick in my hand trying to i sold once i sell again who what when you were saying say damn for a nigga would who what when then strap you with them too i am going for another round the only time we show love is nigga a key to dirt bites with me fade away leave a nigga losing an empty spot my niggas getting wasted money addicts knocking with a cleaver who what when you were saying say damn for a nigga would who what when then strap you with them too
8914,Madeaux,The Wave,0,edm,the love you gave away every night and day takes a toll on me its controlling me the love you gave away i spoke i say every night and day this game we play takes a toll on me its controlling me getting hard to breathe just ride the wave just ride the wave dont fight the urge dont fight it just ride it ride the wave ride the wave ride the wave dont fight it just ride the wave dont fight the urge dont fight it just ride it ride the wave ride the wave ride the wave dont fight it just ride the wave the love you gave away every night and day takes a toll on me its controlling me the love you gave away i spoke i say every night and day this game we play takes a toll on me its controlling me getting hard to breathe just ride the wave just ride it just ride it ride the wave ride the wave dont fight it just ride it ride the wave dont fight it just ride it ride the wave ride it dont fight it just ride it ride the wave ride the wave just ride the wave
8923,Axwell /\ Ingrosso,Dreamer - Matisse & Sadko Remix,0,edm,heavy on your heart heavy on your mind wandering the streets tonight if youre looking for a home you are not alone i can be your guiding light cause i promise you im a dreamer too heavy on my heart wandering the streets tonight when it all counts for something and your pockets full of nothing lets get high on believing i can promise you yes i am a dreamer too we are dreamers together always and forever lets get high on believing i can promise you yes i am a dreamer too i can promise you yes i am a dreamer too lets get high on believing i can promise you yes i am a dreamer too heavy on my feet heavy on me knees walking down a winding road if youre looking for a home you are not alone i can be your stepping stone cause i promise you i am a dreamer too heavy on my feet walking down a winding road when it all counts for something and your pockets full of nothing lets get high on believing i can promise you yes i am a dreamer too we are dreamers together always and forever lets get high on believing i can promise you yes i am a dreamer too i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you i can promise you yes i am a dreamer too i can promise you yes i am a dreamer too we are dreamers together always and forever lets get high on believing i can promise you yes i am a dreamer too
8934,Martin Garrix,Together,0,edm,diamonds in the dust that is all we are some of us give up some dream of the stars theres a change in the wind thats blowing and ive still got blood in my heart though we might not know where were going i promise well never be apart just pick me up and never let me go we dont need much as long as were together together together together together together together together together we dont need much as long as were together together together as long as were together together together as long as were together together together heads under the sun wait for night to fall some get what they want some they lose it all theres a change in the wind thats blowing and weve still got blood in our hearts though we might not know where were going i promise well never be apart just pick me up and never let me go we dont need much as long as were together together together together together together together together together together together together together together together together together together together together together we dont need much as long as were together together together as long as were together together together diamonds in the dust that is all we are some of us give up some dream of the stars theres a change in the wind thats blowing and ive still got blood in my heart though we might not know where were going i promise well never be apart just pick me up and never let me go we dont need much as long as were together together together together together together together together together we dont need much as long as were together together together as long as were together together together as long as were together together together heads under the sun wait for night to fall some get what they want some they lose it all theres a change in the wind thats blowing and weve still got blood in our hearts though we might not know where were going i promise well never be apart just pick me up and never let me go we dont need much as long as were together together together together together together together together together together together together together together together together together together together together together we dont need much as long as were together together together as long as were together together together
8937,Lucas & Steve,Why Can't You See,0,edm,why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you see why cant you why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you see why cant you why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you control me why cant you see why cant you see why cant you why cant you see
8954,Vicetone,Kaleidoscope,0,edm,ive watched the world seen it twist and turn reflected right before my eyes your lights they glow what your heart dont show the beauty that you keep inside its dark tonight but our hearts they shine reflected from beneath our skin the shapes and lines that we keep inside illuminate from deep within just shimmer shimmer the colors and the lights they glimmer glimmer i look into your eyes and see it so bright see into the kaleidoscope just shimmer shimmer if only for tonight they glimmer glimmer a prism in the night gets bigger brighter see into the kaleidoscope its dark tonight but our hearts they shine reflected from beneath our skin the shapes and lines that we keep inside illuminate from deep within just shimmer shimmer the colors and the lights they glimmer glimmer i look into your eyes and see it so bright see into the kaleidoscope just shimmer shimmer if only for tonight they glimmer glimmer a prism in the night gets bigger brighter see into the kaleidoscope just shimmer shimmer if only for tonight they glimmer glimmer a prism in the night gets bigger brighter see into the kaleidoscope
8971,Bakermat,Don't Want You Back,0,edm,baby you can go about your business no use in waiting up for me at night the only thing that is on my wish list dont take another second of my time little man now cant you see im so done with you and me sick of living fantasies its not right its not life youve been blind and so naive you cant escape reality youre not the man of my dreams tonight no lie dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more heeyheey dont want you back heeyheey heeyheey dont want you back heeyheey you could never end a war with flowers decent love will overshadow hate our love has joined a new world going better sick of burning candles in the rain little man now cant you see im so done with you and me sick of living fantasies its not right its not life youve been blind and so naive you cant escape reality youre not the man of my dreams tonight no lie dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more all this toxic conversation every word has gone to waste is your bitter medication let me know how that taste i come to a realization youre just in love with the chase best believe you tried my patience ended up hands at stake dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more dont want you back back back back no point in begging on your knees nothing that i havent seen before dont want you back back back back im done with all this baby please you aint gonna fuck with me no more
8975,Anja Kotar,House Party,0,edm,i dont wanna go out i just wanna stay at home wear my favorite robe tonight im partying alone yeah oh oh oh oh oh oh im so bored of going to all of the sweaty clubs im just gonna order takeout and chill on my couch yeah oh oh oh oh oh oh im not looking at my phone wont text back pick up your call if you wanna hit me up well i dont really care cuz im having a house party not staying up till morning sleep then ill watch a movie i do what i want yeah i do what i want cuz im having a house party and no one else can join me just gonna keep it low key i do what i want yeah i do what i want cuz im having a house party i dont feel like talking i just wanna hang with me dance around the kitchen then well binge on some tv yeah oh oh oh oh oh oh im so over faking my life on the internet wear no makeup or high heels tonight i can forget yeah oh oh oh oh oh oh im not looking at my phone wont text back pick up your call if you wanna hit me up well i dont really care cuz im having a house party not staying up till morning sleep then ill watch a movie i do what i want yeah i do what i want cuz im having a house party and no one else can join me just gonna keep it low key i do what i want yeah i do what i want cuz im having a house party party not staying up till morning sleep then ill watch a movie i do what i want yeah i do what i want cuz im having a house party and no one else can join me just gonna keep it low key i do what i want yeah i do what i want cuz im having a house party
8982,Annella,Perfume,0,edm,bad bad bad boy i thought we were about to get serious you know me and you i didnt know you were making love at another place to i was so ready to settle down but now you wont see me around you hurt your lady youve been a bad bad bad boy baby i smell a perfume on you but i guess its not mine where have you been i thought you were mine how could i be so dumb dumb dumb dumb dumb i smell a perfume on you but i guess its not mine where have you been i thought you were mine how could i be so dumb dumb dumb dumb dumb dumb dumb i dont mind sharing i dont mind sharing but i dont like sharing my man i spoil your secret affair told ya i dont prefer to share so here i am cooling down your scorching hot romance we women will always find out what a guy is really about you tried to trick two now two are through with you i smell a perfume on you but i guess its not mine where have you been i thought you were mine how could i be so dumb dumb dumb dumb dumb i smell a perfume on you but i guess its not mine where have you been i thought you were mine how could i be so dumb dumb dumb dumb dumb dumb dumb dummy step 1 her lipstick is still on your neck dummy step 2 her stockings are left on your deck dummy step 3 her perfume i quickly detect dummy step 4 your stories are simply a wreck perfume on you dumb dumb dumb i smell a perfume on you dumb dumb dumb perfume on you dumb dumb dumb how could i be so dumb dumb dumb durrumdum i smell a perfume on you but i guess its not mine where have you been i thought you were mine how could i be so dumb dumb dumb dumb dumb dumb dumb i dont mind sharing i dont mind sharing but i dont like sharing my man i dont like to share my man no no no no no no i dont mind sharing i dont mind sharing but i dont like sharing my man
8990,David Guetta,Thing For You - Don Diablo Remix,0,edm,i always stay when the night is done you got that kinda thing i should run from but thats the reason why its so fun i always come back sending all the wrong signals to my brain oh sending all the right feeling through my veins i should go but i never walk away always make the same mistakes no i never change i got a thing for you ive got a thing for the things that i shouldnt do and when im next to you i get those fucked up feelings i do cause i got a thing for you ive got a thing for the things that i shouldnt do and when im next to you i get those fucked up feelings i do cause i got a– thing for you thing for you couple of things that im tryna fix but i think i like all my dirty habits maybe im a little too used to it cause i always come back sending all the wrong signals to my brain oh sending all the right feeling through my veins i should go but i never walk away always make the same mistakes no i never change i got a thing for you ive got a thing for the things that i shouldnt do and when im next to you i get those fucked up feelings i do cause i got a thing for you ive got a thing for the things that i shouldnt do and when im next to you i get those fucked up feelings i do cause i got a– thing for you thing for you thing for you thing for you
8993,Gino Soccio,Dancer,0,edm,dancer dancer dancer dancer dancer let your body free now dancer if you want to feel good dancer got to get a move on dancer try to take it higher dancer dancer try to take it higher dancer dancer try to take it higher dancer chorus you never knew the power of your body but when you keep on dancing to the music you reach up high into the sky dancer got to get a move on dancer if you want to feel good dancer keep your body shaking dancer try to take it higher dancer dancer dancer dancer try to take it higher chorus x2 dancer got to get a move on dancer if you want to feel good
9011,Coldplay,A Sky Full of Stars - Hardwell Remix,0,edm,cause youre a sky cause youre a sky full of stars im gonna give you my heart cause youre a sky cause youre a sky full of stars cause you light up the path i dont care go on and tear me apart i dont care if you do oohooh oohcause in a sky cause in a sky full of stars i think i saw you cause youre a sky cause youre a sky full of stars i wanna die in your arms oh oh ohcause you get lighter the more it gets dark im gonna give you my heart oh i dont care go on and tear me apart i dont care if you do oohooh oohcause in a sky cause in a sky full of stars i think i see you i think i see you cause youre a sky youre a sky full of stars such a heavenly view youre such a heavenly view yeah yeah yeah ooh
9019,Lost Kings,When We Were Young,0,edm,this isnt real its all in my head i can feel it im imagining were gonna wake up from this dream all over fall back to sleep please for a second for a minute can we go for a second for a minute can we go for a second for a minute can we go for a second for a minute can we go can we go back when we were young and didnt care if we messed up we have forever so we got lost in each other cause time wasnt catching time wasnt catching us back when we were young and didnt care if we messed up we have forever so we got lost in each other cause time wasnt catching time wasnt catching us we thought our paper crowns were silver and gold we thought our arms are feathers and hollow bones the more im learning the more i dont know i feel smaller the more i go for a second for a minute can we go for a second for a minute can we go for a second for a minute can we go for a second for a minute can we go can we go back when we were young and didnt care if we messed up we have forever so we got lost in each other cause time wasnt catching time wasnt catching us back when we were young and didnt care if we messed up we have forever so we got lost in each other cause time wasnt catching time wasnt catching us back when we were young and didnt care if we messed up we have forever so we got lost in each other cause time wasnt catching time wasnt catching us nananana nananana nananana you cant catch me now nananana nananana nananana you cant catch me
9020,Shawn Mendes,Stitches - Seeb Remix,0,edm,na i thought that ive been hurt before but no ones ever left me quite this sore your words cut deeper than a knife now i need someone to breathe me back to life got a feeling that im going under but i know that ill make it out alive if i quit calling you my lover move on you watch me bleed until i cant breathe shaking falling onto my knees and now that im without your kisses ill be needing stitches tripping over myself aching begging you to come help and now that im without your kisses ill be needing stitches just like a moth drawn to a flame oh you lured me in i couldnt sense the pain your bitter heart cold to the touch now im gonna reap what i sow im left seeing red on my own got a feeling that im going under but i know that ill make it out alive if i quit calling you my lover move on you watch me bleed until i cant breathe shaking falling onto my knees and now that im without your kisses ill be needing stitches tripping over myself aching begging you to come help and now that im without your kisses ill be needing stitches needle and the thread gotta get you out of my head needle and the thread gonna wind up dead needle and the thread gotta get you out of my head needle and the thread gonna wind up dead needle and the thread gotta get you out of my head needle and the thread gonna wind up dead needle and the thread gotta get you out of my head get you out of my head you watch me bleed until i cant breathe shaking falling onto my knees and now that im without your kisses ill be needing stitches tripping over myself aching begging you to come help and now that im without your kisses ill be needing stitches now that im without your kisses ill be needing stitches now that im without your kisses ill be needing stitches
9047,Zomboy,WTF!? - Original Mix,0,edm,What the fuck What the fuck What the fuck What the fuck
9062,Set Mo,Counter Human Emotion,0,edm,you are so close youre near me believe me i feel this the most the history still lingering irrational a mystery resisting the way that we are translating updating search longer now dig deeper now look closer now its in all of us counter human emotion counter human emotion counter human emotion counter human emotion we start to feel connection affecting the way that we think created outdated the program is done you feel it this feeling weve both beyond now reaching for meaning search longer now dig deeper now look closer now its in all of us counter human emotion search longer now dig deeper now counter human emotion look closer now its in all of us counter human emotion counter human emotion counter human emotion counter human emotion counter human emotion search longer now counter human emotion dig deeper now counter human emotion look closer now counter human emotion its in all of us counter human emotion
9064,Moodymann,Lyk U Use 2 (feat. Andres),0,edm,any time i got is your time any of time thats been is no crime i got a room for you at my place do you really wanna go i got a room for you dont hesitate do you really need me you dont even call the my name like you used to you dont even scream for more you dont even walk the same like you used to i guess you dont want me no more alive for fine if you dont trust in me but lying eventually stop our destiny shiit you still hang around doing nothing do you really want me i still find it time to get you something do you really need me you dont even call my name like you use to want me need me you dont even scream for more want me need me you dont even walk the same like you use to want me need me i guess u dont want me no more i guess you dont want me really dont want me do you really need me do you really need me i guess you dont want me do you really want me do you really need me i got a room for you in my place i got a room for you dont hesitate any of time we share is no crime any of time i got is your time you dont really want me do you remember but used to scream for more do you remember you used to come for more you have to forgive me do you remember when you crashed in for more you got to forgive me aint it high for not enough anymore you got to forgive me you dont even call my name like you use to you got to forgive me you dont even walk the same no more do you really need me you dont even shout my name like you used to you got to forgive me bitch dont want me no more do you really want me you dont even call my name like you use to do you really need me you dont even scream for me no more do you really want me you dont even walk the same like you use to do you really need me i guess you dont want me no more do you really want me want me need me do you really want me want me i guess you dont want me need me want me need me want me do you really do you really want me want me need me want me need me do you really need me need me want me need me want me need me want me need me want me need me want me need me want me do you really need me need me want me need me want me need me want me i dont really need you need me want me need me want me need me want me i dont really want you i just like to love you dont really like this song you just dig the hook you freaky motherfuck fuck fuck
9065,Cuebrick,With You,0,edm,finally i can feel my feel my heart again and it leads me beats me to the place i was looking for my entire life entire life oh it was a long way upstairs it was a hard way through hell it was a long way i swear but im finally here with you with you im finally here with you with you im finally here with you im finally here with you im finally here with you honestly i was into into stupid games now im ready ready i take the chance im the one youre the right come take my hand oh take my hand oh it was a long upstairs it was a hard way through hell it was a long way i swear but im finally here with you with you im finally here with you with you im finally here with you im finally here with you im finally here with you im finally here with you
9073,Lady Gaga,Poker Face,0,edm,mum mum mum mah mum mum mum mah mum mum mum mah mum mum mum mah mum mum mum mah i wanna hold em like they do in texas please fold em let em hit me raise it baby stay with me i love it love game intuition play the cards with spades to start and after hes been hooked ill play the one thats on his heart oh ohoh oh oh oh oh oh oh oh oh ill get him hot show him what ive got oh ohoh oh oh oh oh oh oh oh oh ill get him hot show him what ive got cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody popopopoker face popofuck her face mum mum mum mah popopopoker face popofuck her face mum mum mum mah i wanna roll with him a hard pair we will be a little gambling is fun when youre with me i love it russian roulette is not the same without a gun and baby when its love if its not rough it isnt fun fun oh ohoh oh oh oh oh oh oh oh oh ill get him hot show him what ive got oh ohoh oh oh oh oh oh oh oh oh ill get him hot show him what ive got cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody popopopoker face popofuck her face mum mum mum mah popopopoker face popofuck her face mum mum mum mah mum mum mum mah mum mum mum mah i wont tell you that i love you kiss or hug youcause im bluffin with my muffin im not lying im just stunnin with my lovegluegunninjust like a chick in the casino take your bank before i pay you out i promise this promise this check this hand cause im marvelous cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody cant read my cant read my no he cant read my poker faceshes got me like nobody popopopoker face popofuck her face popopopoker face popofuck her faceshes got me like nobody popopopoker face popofuck her face mum mum mum mah popopopoker face popofuck her face mum mum mum mah popopopoker face popofuck her face mum mum mum mah popopopoker face popofuck her face mum mum mum mah
9092,Mako,Our Story - Radio Edit,0,edm,take a look past our innocence take a step back to yesterday when life would move slower we would never grow up all we knew that love was for when were older anything could happen secretly imagine they could never tear us apart too young to fall this is our story that we could take back some day our lonely glory that we could get back they say this is our story that we could take back some day our hope if only we could take back some day take a look past our innocence take a step back to yesterday when life would move slower we would never grow up all we knew that love was for when were older anything could happen secretly imagine they could never tear us apart too young to fall this is our story that we could take back some day our lonely glory that we could get back they say this is our story that we could take back some day our hope if only we could take back some day take a look past our innocence take a step back to yesterday when life would move slower we would never grow up all we knew that love was for when were older anything could happen secretly imagine they could never tear us apart too young to fall this is our story that we could take back some day our lonely glory that we could get back they say this is our story that we could take back some day our hope if only we could take back some day
9095,Edward Maya,Universal Love - Nicola Veneziani Remix,0,edm,if you search the world all you need is love deep inside your heart this the only guidance you will find when theres no one there you can turn away love will make you stay your journeys taking you into the light take my hand i am here for you we can find a way love forever feel the love universal love sing sing with all your heart youll fall again feel the love universal love sing sing with all your heart youll fall again universal love youll fall again feel the love universal love sing sing with all your heart youll fall again feel the love universal love sing sing with all your heart love forever
9100,Jac & Harri,There For You,0,edm,yeah ill be there for you there for you there for you there for you yeah ill be there there for you there for you there for you there for you yeah ill be there for you when you are all alone ill be there for you cause i know that ill be there when you are all alone oh ill be there yeah ill be there for you there for you there for you there for you no there for you there for you there for you no yeah ill be there for you there for you there for you no there for you there for you there for you no yeah ill be there for you ill be there there for you there for you there for you there for you there for you there for you no yeah ill be there for you there for you there for you there for you there for you there for you no yeah ill be there for you yeah ill be there for you when you are all alone ill be there for you cause i know that ill be there when you are all alone yeah ill be there there for you there for you there for you no there for you there for you there for you no yeah ill be there for you no yeah ill be there for you
9116,DEAMN,Save Me,0,edm,give me oh give me oh oh oh i see the light inside your eyes you make me feel like im awake i dont know why you make me shine like a star in the sky im okay i wanna take a breath im falling in love im falling in love i wanna hold your hand dont leave me alone dont leave me alone you get me high oh yeah be by my side baby yeah i saved only you can save me i saved only you can save me i hold you tight you blow my mind like a bottle of wine im insane i come alive you drive me wild when i kiss you at night im okay i wanna take a breath im falling in love im falling in love im falling in love i wanna hold your hand dont leave me alone dont leave me alone you get me high oh yeah be by my side baby yeah i saved only you can save me i saved only you can save me you get me high oh yeah be by my side baby yeah i saved only you can save me i saved only you can save me
9131,Spencer & Hill,When The Lights Turn Off - New Radio Mix,0,edm,baby when the lights go off let me break you off baby when the lights turned off let me break you off baby when the lights turned off when the lights turned off when the clothes comes off when this club is getting so damn hot when i feel you here when i need you dear when the sex is getting so damn real when i break a sweat when you getting there when you slam your body just cant quit when i break it off never get it enough oh baby when the lights turn off when the lights turned off
9135,Snakehips,Don't Leave - Ekali Remix,0,edm,you know me now and then im a mess please dont hold that against me im a girl with a temper and heat i know i can be crazy but im not just a fuckup im the fuckup you need i dont hear nobody when you focus on me perfectly imperfect yeah i hope that you see tell me you see cause i know that youve been thinking bout it dont leave shut your mind off and let your heart breathe you dont need to be worried i may not ever get my shit together but aint nobody gonna love you better dont go what we have here is irreplaceable no i wont trade this for nothing i may not ever get my shit together but aint nobody gonna love you better than me yeah love you better than me oh whoaoh in a room full of people with you i dont see anybody else no when we fight and youre right so sorry i make it just so difficult but im not just a fuckup im the fuckup you love we aint like nobody else tell me so what perfectly imperfect yeah baby thats us baby thats us cause i know that youve been thinking bout it dont leave shut your mind off and let your heart breathe you dont need to be worried i may not ever get my shit together but aint nobody gonna love you better dont go what we have here is irreplaceable no i wont trade this for nothing i may not ever get my shit together but aint nobody gonna love you better sitting in the living room you look at me i stare at you i see the doubt i see the love i have and it is all for you let me wrap myself around you baby let me tell you you are everything you are losing my words i dont know where to start but baby dont leave me shut your mind off and let your heart hear me i wont trade this for nothing i may not ever get my shit together but aint nobody gonna love you better dont leave shut your mind off and let your heart breathe you dont need to be worried i may not ever get my shit together but aint nobody gonna love you better there aint nobody gonna love you better than me dont go what we have here is irreplaceable no i wont trade this for nothing i may not ever get my shit together but aint nobody gonna love you better than me yeah love you better than me
9138,HRVY,Personal - PBH & Jack Shizzle Remix,0,edm,hey hey i dont know whyd you do this to me hey youre so cold youd be playing like hey yeah yeah yeah yeah yeah yeah yeah yeah yeah hey hey i got told danger follows every where you go but i still be like yeah yeah yeah yeah yeah yeah yeah yeah yeah hey hey this the part where im gonna get hurt i never listened but i didnt deserve it i was young and she was my first love so they say that you live and you learn like yeah she gon mess with your head oh yeah and shell flirt with your friends oh yeah make you wish you were dead every time she moves on she says dont take it personal dont take it personal every time she moves on she says who else knows hey all my friends are blowin up my phone somethings telling me no no no no no no no no no ohh this the part where im gonna get hurt i never listened but i didnt deserve it i was young and she was my first love so they say that you live and you learn like yeah she gon mess with your head oh yeah and shell flirt with your friends oh yeah make you wish you were dead every time she moves on she says dont take it personal dont take it personal every time she moves on she says she wont do you no favors beautiful but she dangerous she was only gon break you drive me crazy like yeah yeah yeah yeah yeah yeah yeah yeah she wont do you no favors beautiful but she dangerous she was only gon break you drive me crazy like yeah yeah yeah yeah yeah yeah yeah yeah oh yeah she gon mess with your head oh yeah and shell flirt with your friends oh yeah make you wish you were dead every time she moves on she says yeah she gon mess with your head oh yeah and shell flirt with your friends oh yeah make you wish you were dead every time she moves on she says yeah she gon mess with your head oh yeah and shell flirt with your friends oh yeah make you wish you were dead every time she moves on she saysdont take it personal dont take it personal every time she moves on she says
9145,Dimitri Vegas & Like Mike,Higher Place - Bassjackers Remix,0,edm,show me to a higher place take me to outer space i want you to be my friend well make it till the world ends show me to a higher place take me to outer space i want you to be my friend well make it till the world ends dont give me love governed by life that makes it hard these worldly heights i wanna know that the universe can never stop can never hurt i want a love that will last after this world is our past a love that no time could erase a love in a higher place show me to a higher place take me to outer space i want you to be my friend well make it till the world ends show me to a higher place take me to outer space i want you to be my friend well make it till the world ends dont sell me short im not conditional i wanna love beyond what we all know i want a love that will last after this world is our past a love that no time could erase a love in a higher place show me to a higher place take me to outer space i want you to be my friend well make it till the world ends show me to a higher place take me to outer space i want you to be my friend well make it till the world ends
