,artist,name,popularity,genre,lyrics
10687,Bolier,Grow Up,0,latin,lately im lately im racing through time think i need to slow it up tell me i gotta grow old sometime but i dont have to grow up stay up stay out forever stay young stay wild stay free forever stay young life is all about having fun never stop i already know that never never stop everybody says being youngs better so i dont wanna grow up and i dont know why lately im lately im racing through time think i need to slow it up tell me i gotta grow old sometime but i dont have to grow up stay up stay out forever stay young stay wild stay free forever stay young life is all about having fun never stop i already know that never never stop everybody says being youngs better so i dont wanna grow up life is all about having fun never stop i already know that never never stop everybody says being youngs better so i dont wanna grow up and i dont know why
10694,Tyga,Taste (feat. Offset),1,latin,da hah slide on it pimp game with my pinky ring lotta gang lotta bitches and a icy chain why you claim that you rich thats a false claim i be straight to the whip no baggage claim whole lotta styles cant even pronounce the name you aint got no style see you on my instagram i be rockin it like its fresh out the pan only when im takin pics im the middleman walk talk it like a boss i just lift a hand three million cash call me rain man money like a shower thats my rain dance and we all in black like its gangland say the wrong words you be hangman watch me stick to your bitch like a spray tan aw mr whatkindofcarhein and the city love my name nigga i aint gotta say it taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me lotta girls like me niggas wanna fight me nigga get your ass checked like a fuckin nike me not icy thats unlikely and she gon suck me like a fuckin hic aw chains on the neck for the whole team and i feel like gucci with the ice cream and my bitch want the fenty not the maybelline im the black jb the way these bitches scream make these bitches scream ah pretty little thing like my nigga ae say yadadadamean taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste yes yes do you love the taste yeah thats cool offset yeah ima put the drip on the plate yeah drip drip diamond ice glacier niggas imitate ice ice ayy ayy feed me grapes maybach with the drake grapes slow pace in the wraith got this shit from bae skrrt diamonds up to par par the cookie hittin hard hard the rari sit in park park on addy on mars mars shotgun shells we gon always hit the target blah popcorn big shell poppin out the cartridge pop it3400 nawfside charles barkley nawf488 ferrari skrrt make her get on top of me and ride me like a harley ride she wanna keep me company and never wan depart me depart me no yeah fishtail in the parking lot skrrt skrrt i dont kick it with these niggas cause they talk about ya yeah yeah and i got the fire dont make me spark it out ya fire yeah keep it in my back pocket like its a wallet who like the way she suck it suck it like a jolly woah stack it up and put it with the whole project racks and she got that patek on water moccasin patek im rich in real life i get that profit copy hey taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me taste taste la you can get a taste taste taste miami you can get a taste taste taste oakland you can get a taste taste taste new york do you love the taste taste taste chitown you can get a taste taste taste houston you can get a taste taste taste ayy portland you can get a taste taste taste overseas let them bitches taste taste taste she can get a taste taste taste she can get a taste taste taste do you love the taste taste taste worldwide they gon get a taste da hah slide on it pimp game with my pinky ring lotta gang lotta bitches and a icy chain why you claim that you rich thats a false claim i be straight to the whip no baggage claim whole lotta styles cant even pronounce the name you aint got no style see you on my instagram i be rockin it like its fresh out the pan only when im takin pics im the middleman walk talk it like a boss i just lift a hand three million cash call me rain man money like a shower thats my rain dance and we all in black like its gangland say the wrong words you be hangman watch me stick to your bitch like a spray tan aw mr whatkindofcarhein and the city love my name nigga i aint gotta say it taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me lotta girls like me niggas wanna fight me nigga get your ass checked like a fuckin nike me not icy thats unlikely and she gon suck me like a fuckin hic aw chains on the neck for the whole team and i feel like gucci with the ice cream and my bitch want the fenty not the maybelline im the black jb the way these bitches scream make these bitches scream ah pretty little thing like my nigga ae say yadadadamean taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste yes yes do you love the taste yeah thats cool offset yeah ima put the drip on the plate yeah drip drip diamond ice glacier niggas imitate ice ice ayy ayy feed me grapes maybach with the drake grapes slow pace in the wraith got this shit from bae skrrt diamonds up to par par the cookie hittin hard hard the rari sit in park park on addy on mars mars shotgun shells we gon always hit the target blah popcorn big shell poppin out the cartridge pop it3400 nawfside charles barkley nawf488 ferrari skrrt make her get on top of me and ride me like a harley ride she wanna keep me company and never wan depart me depart me no yeah fishtail in the parking lot skrrt skrrt i dont kick it with these niggas cause they talk about ya yeah yeah and i got the fire dont make me spark it out ya fire yeah keep it in my back pocket like its a wallet who like the way she suck it suck it like a jolly woah stack it up and put it with the whole project racks and she got that patek on water moccasin patek im rich in real life i get that profit copy hey taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me taste taste la you can get a taste taste taste miami you can get a taste taste taste oakland you can get a taste taste taste new york do you love the taste taste taste chitown you can get a taste taste taste houston you can get a taste taste taste ayy portland you can get a taste taste taste overseas let them bitches taste taste taste she can get a taste taste taste she can get a taste taste taste do you love the taste taste taste worldwide they gon get a taste da hah slide on it pimp game with my pinky ring lotta gang lotta bitches and a icy chain why you claim that you rich thats a false claim i be straight to the whip no baggage claim whole lotta styles cant even pronounce the name you aint got no style see you on my instagram i be rockin it like its fresh out the pan only when im takin pics im the middleman walk talk it like a boss i just lift a hand three million cash call me rain man money like a shower thats my rain dance and we all in black like its gangland say the wrong words you be hangman watch me stick to your bitch like a spray tan aw mr whatkindofcarhein and the city love my name nigga i aint gotta say it taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me lotta girls like me niggas wanna fight me nigga get your ass checked like a fuckin nike me not icy thats unlikely and she gon suck me like a fuckin hic aw chains on the neck for the whole team and i feel like gucci with the ice cream and my bitch want the fenty not the maybelline im the black jb the way these bitches scream make these bitches scream ah pretty little thing like my nigga ae say yadadadamean taste taste she can get a taste taste taste she can get a taste taste taste fuck what a nigga say its all the same like marykate taste taste she can get a taste taste taste let you get a taste yes yes do you love the taste yeah thats cool offset yeah ima put the drip on the plate yeah drip drip diamond ice glacier niggas imitate ice ice ayy ayy feed me grapes maybach with the drake grapes slow pace in the wraith got this shit from bae skrrt diamonds up to par par the cookie hittin hard hard the rari sit in park park on addy on mars mars shotgun shells we gon always hit the target blah popcorn big shell poppin out the cartridge pop it3400 nawfside charles barkley nawf488 ferrari skrrt make her get on top of me and ride me like a harley ride she wanna keep me company and never wan depart me depart me no yeah fishtail in the parking lot skrrt skrrt i dont kick it with these niggas cause they talk about ya yeah yeah and i got the fire dont make me spark it out ya fire yeah keep it in my back pocket like its a wallet who like the way she suck it suck it like a jolly woah stack it up and put it with the whole project racks and she got that patek on water moccasin patek im rich in real life i get that profit copy hey taste taste she can get a taste taste taste let you get a taste taste taste do you love the taste yeah thats cool but he aint like me taste taste la you can get a taste taste taste miami you can get a taste taste taste oakland you can get a taste taste taste new york do you love the taste taste taste chitown you can get a taste taste taste houston you can get a taste taste taste ayy portland you can get a taste taste taste overseas let them bitches taste taste taste she can get a taste taste taste she can get a taste taste taste do you love the taste taste taste worldwide they gon get a taste
10718,Sister Sledge,We Are Family,1,latin,we are family i got all my sisters with me we are family get up everybody sing we are family i got all my sisters with me we are family get up everybody sing everyone can see were together as we walk on by fly and we fly just like birds of a feather i wont tell no lie all all of the people around us they say can they be that close just let me state for the record were giving love in a family dose we are family yeah yeah ah i got all my sisters with me i have i have we are family get up everybody sing sing it to me we are family i got all my sisters with me we are family get up everybody sing living life is fun and weve just begun to get our share of this worlds delights high high hopes we have for the future and our goals in sight we no we dont get depressed heres what we call our golden rule have faith in you and the things you do you wont go wrong ohno this is our family jewel we are family yeah yeah sing it to me i got all my sisters with me we are family oh i can hear you now get up everybody sing we are family i got all my sisters with me we are family get up now get up everybody sing we are family i got all my sisters with me we are family get up everybody sing we are family
10739,Beyoncé,Crazy In Love (feat. Jay-Z),1,latin,yes so crazy right now most incredibly its your girl b its your boy young you ready oh oh oh oh oh oh oh no no oww oh oh oh oh oh oh oh no no oh oh oh oh oh oh oh no no oh oh oh oh oh oh oh no no geah history in the making part two its so crazy right now i look and stare so deep in your eyes i i touch on you more and more every time when you leave im begging you not to go call your name two three times in a row such a funny thing for me to try to explain how im feeling and my pride is the one to blame yeah cause i know i dont understand just how your love can do what no one else can got me looking so crazy right now your loves got me looking so crazy right now your love got me looking so crazy right now your touch got me looking so crazy right now your touch got me hoping youll page me right now your kiss got me hoping youll save me right now looking so crazy your loves got me looking got me looking so crazy in love oh oh oh oh oh oh oh no no oh oh oh oh oh oh oh no no oh oh oh oh oh oh oh no no oh oh oh oh oh oh oh no no when i talk to my friends so quietly who he think he is look at what you did to me tennis shoes dont even need to buy a new dress if you aint there aint nobody else to impress its the way that you know what i thought i knew its the beat that my heart skips when im with you but i still dont understand just how your love can do what no one else can got me looking so crazy right now your loves got me looking so crazy right now oh crazy your love got me looking so crazy right now your love your touch got me looking so crazy right now oh your touch got me hoping youll page me right now hey your kiss got me hoping youll save me right now hey looking so crazy your loves got me looking got me looking so crazy in love geah im looking so crazy your loves got me looking woo got me looking so crazy in love im warmed up now lets go young hov yall know when the flow is loco young b and the roc uhoh oh og big homie the one and only oh no stick bony but the pockets is fat like tony oh no soprano the roc handle like van exel i shake phonies man you cant get next to the genuine article i do not sing though i sling though if anything i bling yo a star like ringo war like a green beret you crazy bring ya whole set jayz in the range crazy and deranged they cant figure him out they like hey is he insane oh no yes sir im cut from a different cloth my texture is the best fur chinchilla ive been iller than chain smokers how you think i got the name hova i been realer the games over fall back young ever since i made the change over to platinum the games been a wrap one got me looking so crazy my baby im not myself lately im foolish i dont do this ive been playing myself baby i dont care cause your loves got the best of me and baby youre making a fool of me you got me sprung and i dont care who sees cause baby you got me you got me you got me you got me so crazy baby hey got me looking so crazy right now your loves got me looking so crazy right now your love got me looking so crazy right now your touch got me looking so crazy right now your touch got me hoping youll page me right now your kiss got me hoping youll save me right now looking so crazy your loves got me looking got me looking so crazy in love got me looking so crazy right now your loves got me looking so crazy right now your love got me looking so crazy right now your touch got me looking so crazy right now your touch got me hoping youll page me right now your kiss got me hoping youll save me right now looking so crazy your loves got me looking got me looking so crazy in love
10751,Ayo Jay,Your Number,0,latin,mmm mmm its one nation wooah mamita you so nasty can i get your number girl can i get your number girl can i get your number girl oh its jay baba and melvitto on the beat just wanna tell you a story about this girl i just meet shes looking fly yeah shes looking neat the boy is looking like money right from my head down to my feet she smile at me oh i dont really know what it means so see im in a bit of a limbo but still i will make a move on this young lady can i get your number girl can i get your number girl can i get your number girl me i wanna call you oh see i want your number girl can i get your number girl can i get your number girl me i wanna call you call you call you656547853 ring see im already dialing baby hello656547853 ring see im already dialing baby hello amarachi you just know always make me happy you like say you wanna go marry see all my friends them and my family them love you i swear amarachi i swear to god im feeling you badly see what you want is what ill do exactly and you should know if you want you can always lean on me can i get your number girl can i get your number girl can i get your number girl me i wanna call you oh see i want your number girl can i get your number girl can i get your number girl me i wanna call you call you call you 656547853 ring see im already dialing baby hello 656547853 ring see im already dialing baby hello girl you are killing it your body is banging and i am feeling it the way i am feeling theres no concealing it youre young youre fine so magnificent go on girl yeah just keep killing it your body like orange and i am peeling it the way i am feeling theres no concealing it and thats why i i i am revealing it so can i get your number girl can i get your number girl can i get your number girl me i wanna call you oh see i want your number girl can i get your number girl can i get your number girl me i wanna call you call you call you656547853 ring see im already dialing baby hello 656547853 ring see im already dialing baby hello 656547853 ring see im already dialing baby hello
10766,Kungs,Tripping Off,0,latin,show yourself theres nobody else strip the layers away oh let me unfold your love theres a fire below and were not made of stone got me melting away every time when our bodies touch im triping like oh oh im triping like oh im triping like oh oh you know you know im triping like oh oh im triping like oh im triping like oh oh you know you know show yourself theres nobody else strip the layers away oh let me unfold your love theres a fire below and were not made of stone got me melting away every time when our bodies touch im triping like oh oh im triping like oh im triping like oh oh you know you know im triping like oh oh im triping like oh im triping like oh oh you know you know im triping like oh oh im triping like oh im triping like oh oh you know you know im triping like oh oh im triping like oh im triping like oh oh you know you know
10789,Nate VanDeusen,Running Wild,0,latin,verse 1 we move shoulder to shoulder our love is stronger than the system they can have what theyre holding or all our beauty can convince them some will build imitations theyre throwing parties for the lonely showing off all their options youre gonna be my one and only prechorus were running wild and we cant come down now they say that we should they say that well have to some day we move shoulder to shoulder our love is stronger than the system they can have what theyre holding or all our beauty can convince them chorus were running wild were running wild were running wild verse 2 i didnt choose to be different or plan to start a revolution but i want to thank all my people well meet outside the institution so were not going back now and i can see it in the distance well break every tradition this planet needs the right resistance prechorus were running wild and we cant come down now they say that we should they say that well have to some day so were not going back now ‘cause we can see it in the distance its the feeling of freedom its human progress and forgiveness chorus were running wild were running wild were running wild outro were not going back now were not going back now were not going back now were not going back
10796,Alex Parker,Not a Goodbye,0,latin,kiss me back before you go and let me taste the memories oh oh oh you were my innocent mistake id walk through fire all over with you again oh oh oh till we say our next hello baby oh oh oh im not good at letting go baby this is not a goodbye oh why i know we will meet again soon baby this is not a goodbye know why because im not over you baby this is not a goodbye oh why i know we will meet again soon baby this is not a goodbye know why because im not over you everything seems out of place and im afraid youre now in love with someone else my feelings wont change in time your absence haunts me like a ghost i keep alive oh oh oh till we say our next hello baby oh oh oh im not good at letting go baby this is not a goodbye oh why i know we will meet again soon baby this is not a goodbye know why because im not over you baby this is not a goodbye oh why i know we will meet again soon baby this is not a goodbye know why because im not over you
10832,Lost Frequencies,Reality,0,latin,decisions as i go to anywhere i flow sometimes i believe at times im rational i can fly high i can go low today i got a million tomorrow i dont know decisions as i go to anywhere i flow sometimes i believe at times im rational i can fly high i can go low today i got a million tomorrow i dont know stop claiming what you own dont think about the show were all playing the same game waiting on our loan were unknown and known special and a clone hate will make you cautious love will make you glow make me feel the warmth make me feel the cold its written in our stories its written on the walls this is our call we rise and we fall dancing in the moonlight dont we have it all na decisions as i go to anywhere i flow sometimes i believe at times im rational i can fly high i can go low today i got a million tomorrow i dont know make me feel the warmth make me feel the cold its written in our stories its written on the walls this is our call we rise and we fall dancing in the moonlight dont we have it all
10837,Galantis,Tell Me You Love Me,0,latin,i ive been up all week not getting any sleep trying to read the signs i dont know how much more i can take how much longer i can wait before i lose my mind you for heavens sake you take my breath away when youre not even trying you got me wondering what ooh what if you were mine oh baby come on and say it now just let the words come out tell me you love me its easy just say whats on your mind say it a million times tell me you love me tell me tell me uh tell me you love me tell me tell me uh tell me you love me tell me tell me tell me come on i know its way too soon but i waited for you i think thats long enough so long to all those lonely nights battles and picking fights its already been done i cant believe my eyes how on earth did i find myself so far in love we could be the perfect match and whats so wrong with that mm oh baby come on and say it now just let the words come out tell me you love me its easy just say whats on your mind say it a million times tell me you love me oh baby come on and say it now just let the words come out tell me you love me its easy just say whats on your mind say it a million times tell me you love me tell me tell me uh tell me you love me tell me tell me uh tell me you love me tell me tell me tell me
10852,Lukas Graham,7 Years,1,latin,once i was seven years old my momma told me go make yourself some friends or youll be lonely once i was seven years old it was a big big world but we thought we were bigger pushing each other to the limits we were learning quicker by eleven smoking herb and drinking burning liquor never rich so we were out to make that steady figure once i was 11 years old my daddy told me go get yourself a wife or youll be lonely once i was 11 years old i always had that dream like my daddy before me so i started writing songs i started writing stories something about that glory just always seemed to bore me cause only those i really love will ever really know me once i was 20 years old my story got told before the morning sun when life was lonely once i was 20 years old lukas graham i only see my goals i dont believe in failure cause i know the smallest voices they can make it major i got my boys with me at least those in favor and if we dont meet before i leave i hope ill see you later once i was 20 years old my story got told i was writing bout everything i saw before me once i was 20 years old soon well be 30 years old our songs have been sold weve traveled around the world and were still roaming soon well be 30 years old im still learning about life my woman brought children for me so i can sing them all my songs and i can tell them stories most of my boys are with me some are still out seeking glory and some i had to leave behind my brother im still sorry soon ill be 60 years old my daddy got 61 remember life and then your life becomes a better one i made a man so happy when i wrote a letter once i hope my children come and visit once or twice a month soon ill be 60 years old will i think the world is cold or will i have a lot of children who can warm me soon ill be 60 years old soon ill be 60 years old will i think the world is cold or will i have a lot of children who can hold me soon ill be 60 years old once i was seven years old my momma told me go make yourself some friends or youll be lonely once i was seven years old once i was seven years old once i was seven years old my momma told me go make yourself some friends or youll be lonely once i was seven years old it was a big big world but we thought we were bigger pushing each other to the limits we were learning quicker by eleven smoking herb and drinking burning liquor never rich so we were out to make that steady figure once i was 11 years old my daddy told me go get yourself a wife or youll be lonely once i was 11 years old i always had that dream like my daddy before me so i started writing songs i started writing stories something about that glory just always seemed to bore me cause only those i really love will ever really know me once i was 20 years old my story got told before the morning sun when life was lonely once i was 20 years old lukas graham i only see my goals i dont believe in failure cause i know the smallest voices they can make it major i got my boys with me at least those in favor and if we dont meet before i leave i hope ill see you later once i was 20 years old my story got told i was writing bout everything i saw before me once i was 20 years old soon well be 30 years old our songs have been sold weve traveled around the world and were still roaming soon well be 30 years old im still learning about life my woman brought children for me so i can sing them all my songs and i can tell them stories most of my boys are with me some are still out seeking glory and some i had to leave behind my brother im still sorry soon ill be 60 years old my daddy got 61 remember life and then your life becomes a better one i made a man so happy when i wrote a letter once i hope my children come and visit once or twice a month soon ill be 60 years old will i think the world is cold or will i have a lot of children who can warm me soon ill be 60 years old soon ill be 60 years old will i think the world is cold or will i have a lot of children who can hold me soon ill be 60 years old once i was seven years old my momma told me go make yourself some friends or youll be lonely once i was seven years old once i was seven years old
10857,Chino Grande,Come Back To Me,0,latin,intro you know baby when i didnt have you in my pocket the day after that sushi spot i started thinking fuck ill never leave you again girl come back come back come back come back to me chino g punish me i been so bad so bad would you come back please x2 verse 1 i been thinking bout you crazy baby lately its been really gacho todo borracho while im toking smoking on this frajo with heavy thoughts of breathing thinking we should be together siempre forever i will treasure from the day i met her i couldnt see her with nobody different isnt it funny how we be running from somethin so lovely yeah must be im a gangster but i told you from the very start barberries these passions cuz im active calling every yards i look back  reminisce over the last kiss now i just sit  twist the wrist to make a little chips you were my first love shiver when i feel  touch get me out of jail or making bail if i have enough buy me a pad and if your jealous pop them cinderellas thats why i hold you in my palm until you get the coulis stack me  i ménage a twine unbutton your bra chilling at the spot with a cigar like i was escobar x2 never will i be broke again you were my only friend for saken take a break and anything that let me in you see me struggle till i bubble or i make it happen with all the wrapping like the rocks that i would chop in plastic you see me chiefing with the green til we leave em bleeding misery mysteries and hopefully we still competing ill never leave you girl the money turn you in to pearls find me a righteous little mami stopping right by the mural i hope you hear me never weary turn you in to nos bustin head shots we stompin dropin any other guy im just a diabolical folical spottin money im really hungry dummy not talkin about my tummy you think its funny but i told that it wont stop of course not i brought the glock to match it with the brocha es otra cosa then they fly aways like dirty moscas im living in the city with no pity vida loca x2 i hear you callin now im ballin and i make dinero i learned the words to spit a verse he grew up in the ghetto we living serio if you ask me rolling up  they blasting thats why they visualize the mister mazopaski we keep it crackin on the turf spots see it could be your worst thought but here you come again its time to fond the work out im on a money spree and baby you my honey bee i never leave you again girl just like my mother said x2
10896,Campsite Dream,Little Do You Know,0,latin,little do you know how im breaking while you fall asleep little do you know im still haunted by the memories little do you know im trying to pick myself up piece by piece little do you know i need a little more time underneath it all im held captive by the hole inside ive been holding back for the fear that you might change your mind im ready to forgive but forgetting is a harder fight little do you know i need a little more time little do you know little do you know little do you know i know youre hurting while im sound asleep little do you know all my mistakes are slowly drowning me little do you know im trying to make it better piece by piece little do you know i i love you til the sun dies underneath it all im held captive by the hole inside ive been holding back for the fear that you might change your mind im ready to forgive but forgetting is a harder fight little do you know i need a little more time little do you know little do you know little do you know ill wait just wait i love you like ive never felt the pain just wait i love you like ive never been afraid just wait our love is here and here to stay so lay your head on me so lay your head on me little do you know i i love you til the sun dies little do you know
10954,LVNDSCAPE,What I'd Give,0,latin,we used to drive down to the water at night set fire to driftwood and then laugh till we cry drunk off them cheap beers that we used to buy used to buy what id give to go back in time yeah im tryna keep a young heart but im only getting older tryna keep those nights so fresh in my veins never in a million years did i think that itd be over then its like im floating away what id give to go back to go back again what id give to know that we both felt the same cause its hard moving on knowing all that our love has wasted away what id give to go back again for just a moment we were hand in hand went for a kiss that i was nervous to land i didnt mean to spill your drink in the sand oh what id give to go back again yeah im tryna keep a young heart but im only getting older tryna keep those nights so fresh in my veins never in a million years did i think that itd be over then its like im floating away what id give to go back to go back again what id give to know that we both felt the same cause its hard moving on knowing all that our love has wasted away what id give to go back again what id give what id give what id give what id give what id give what id give what id give what id give i told you i could surf but damn did i lie but you know i couldnt catch a wave if i tried you shoulda seen your face when i nearly died oh now those days are over and i oh im just going going under the tide what id give to go back to go back again what id give to know that we both felt the same cause its hard moving on knowing all that our love has wasted away what id give to go back again what id give what id give what id give what id give what id give what id give what id give what id give what id give to go back again man its like im floating away
10978,The Kooks,"Naive - Acoustic / Live At Abbey Road, 2005",0,latin,im not saying it was your fault although you could have done more oh youre so naïve yet so how could this be done by such a smiling sweetheart oh and your sweet and pretty face is such an ugly word for something so beautiful oh that every time i look inside i know she knows that im not fond of asking true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me i may say it was your fault because i know you could have done more oh youre so naïve yet so how could this be done by such a smiling sweetheart oh and your sweet and pretty face is such an ugly word for something so beautiful oh that every time i look inside i know she knows that im not fond of asking and true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me so how could this be done by such a smiling sweetheart oh youre so naïve yet so is such an ugly thing for someone so beautiful ill die every time youre on his side i know she knows that im not fond of asking true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me just dont let me down just dont let me down hold on to your kite just dont let me down just dont let me down hold on to your kite hey girl hold on just dont let me down just dont let me down hold on to this kite let it go just dont let me down just dont let me down
11011,Gloria Estefan,Don't Wanna Lose You,0,latin,sometimes its hard to make things clear i know when to face the truth and i know when the moment is here ill open my heart and show you inside my love has no pride i feel with you ive got nothing to hide so open your eyes and see who i am and not who you want for me to be i am only myself myself i dont wanna lose you now were gonna get through somehow i dont wanna lose you now forever baby i finally found the courage to stand my ground but if you want me ill be around forever we all make mistakes we all lose our way but we stood the test of time and i hope thats the way it will stay its all up to you to tell me to go cause it wont be me to walk away when youre all that i know and i know that i dont wanna lose you lose you now were gonna get through somehow i dont wanna lose you now i dont wanna lose you i dont wanna lose you
11014,N-Chased,Think About You,0,latin,its been a while since ive seen your face yeah ive been floating in outer space its been a minute still cant catch my breath you got me begging you to help me undress you tell me “close your eyes” ask me “do you feel alive” dont you know that this loves got me feeling so high i feel you closing in i can taste you on my skin hey cause all i do is think about you i feel crazy when im looking at you cause all i do is think about you think about you think about you baby lets run away and let it go we could disappear no one else would know still holding on trying to catch my breath you got me begging you to help me undress you tell me “close your eyes” ask me “do you feel alive” dont you know that this loves got me feeling so high i feel you closing in i can taste you on my skin hey cause all i do is think about you i feel crazy when im looking at you cause all i do is think about you think about you think about you baby cause all i do is think about you i feel crazy when im looking at you cause all i do is think about you think about you think about you baby
11027,Kygo,Kids in Love (feat. The Night Game),0,latin,this is our last goodbye dont come and find me so hard to see you cry please somebody blind me cause i can feel it im still lagging onto every word my heart is beating and im sorry that i left you hurt we were kids in love and then we grew up but wont you hold me close tonight like were kids in love kids in love kids in love kids in love we were kids in love we were kids in love engine on in the drive running for hours slowly we twist the knife in folding like towers and i can feel it and were running out of hope tonight i hear you breathing as were hanging on to you and i oh we were kids in love and then we grew up but wont you hold me close tonight like were kids in love kids in love oh kids in love oh kids in love oh maybe i could cope if i could hold you we were kids in love one last time one last time and wherever you go ill just hold you forever maybe i could cope if i could hold you we were kids in love kids in love oh kids in love oh kids in love oh
11100,Singuila,L'amour ne suffit pas,0,latin,lyrics for this song have yet to be released please check back once the song has been released
11129,Jennifer Lopez,Booty,0,latin,big big booty what you got a big booty big big booty what you got a big booty big big booty what you got a big booty big big booty what you got a big booty big big booty what you aint that a freak big big booty what you got a big booty now baby uh youre gorgeous big big booty what you got a big booty i mean youre fine big big booty what you got a big booty youre sexy big big booty what you got a big booty but most of all you are just absolutely bootyful aint that a freak have you seen her on the dance floor she got the boom shake the room thats the lightning and the thunder you wanna meet her you wanna touch her see the light in her eyes and it starts to make you wonder aint that a freak all the sexy girls in the party go and grab a man bring him to the dance floor go on let them jeans touch you while youre dancing big big booty what you got a big booty its his birthday give him what he ask for big big booty what you got a big booty let me show you how to do it big big booty what you got a big booty work big big booty what you got a big booty shake that big big booty what you got a big booty go to work big big booty what you aint that a freak huh the way she moves i know you want her she light the fire get you right thats the lightning and the thunder you wanna meet her you gotta touch her hold on tight for the ride cause you know you gonna love her all the sexy girls in the party go and grab a man bring him to the dance floor go on let them jeans touch you while youre dancing its his birthday give him what he ask for let me show you how to do it big big booty what you got a big booty work big big booty what you got a big booty shake that big big booty what you got a big booty go to work big big booty what you woooo aint that a freak huh booty booty booty booty booty everywhere look at her booty stop stare they love that booty hell yeah the way she twerk it not fair haha she got a booty thatll swallow a thong and if you do it better do it dirty all night long booty toot it boot it you know the plan so much booty she could supply the demand aint that a freak i wanna take that big ol booty shopping at the mall i wanna pick it up and put that booty in my car baby your booty is a movie star oscar award winner of them all now give me that mesmerized by the size of it ohohoh you can fight it if you like take your time ohohoh i can guarantee youll have the time of your life throw up your hands if you love a big booty big big big big big big booty what you big big big big big big booty what you big big big big big big let me show you how to do it work shake that go to work aint that a freak big big booty what you got a big booty big big booty what you got a big booty big big booty what you got a big booty big big booty what you got a big booty shake that
11172,South Park Mexican,In My Hood,0,latin,one two buckle that fool hes fuckin with me if hes fuckin with you hillwood to my bones to my chromosomes got two fortyfos so im not home alone push a pencil like a stone on a saturday night i choke a ho for my dough like im grabbin the mic they bought me a used dirt bike a year later it was used to serve white ghetto bird on top of us punk ass officers mad cause my closet full of guns and nauticas rockin with duckies for fiends and junkees got more cheese than chuck es and get my weed from uglies its all lovely just bought a pitbull puppy its guaranteed to make me a shit full of money man i just couldnt study in school i was nervous so i left i cant even write in cursive what do you see in my hood i see gangstas everywhere everywhere what do you see in my hood i see gangstas everywhere everywhere and im going live liver than the rest i told my mom while im locked take it as a test up in garza west smokin on a skinny square three more and i believe i can get me there ill be home soon i promise that i be trippin cause know they say my daughter rap seven years old carleyim eight now dad they say she real cold she my muthafuckin life for real though lord knows that he got me here for a reason what it is i dont know but your boy breathein they didnt kill me so know them hoes gotta feel me ive been slanging since i got kicked out of milby last ten years been a cold jungle in the streets sellin dope to my own uncle born thug they goin to hate me till im bagged up in my casket ill probably still be handcuffed what do you see in my hood i see gangstas everywhere everywhere what do you see in my hood i see gangstas everywhere everywhere i come from the slums south side houstone changed to screwstone the day screw moved on and i miss him wish i could hug and kiss him he was askin for help but no one would listen reminiscin actin like a fool at roxy jealous niggas lookin but refused to box me i dont blame them though i would jump on stage and flow and holla fuck the police on the radio they cant stop me but certainly them hoes could try i started dope house back when i was smokin fry in the pen i just wish i had one mate i swear to god these hoes hate to see us paid just made big spread with roast beef got ma boy pullin weed out his gold teeth on the mic i destroy any earthling my new song called pussy weed and burger king what do you see in my hood i see gangstas everywhere everywhere what do you see in my hood i see gangstas everywhere everywhere
11180,Mr. Probz,Praying To A God - Melio Remix,0,latin,shes praying to a god that wont talk back her faith is dying the tears a sign shes going off track keeps praying to a god that wont talk back wont talk back down on her knees here praying to a god that wont talk back hey her momma believed that the devil had a dress on so shes out on the town tonight she got her best on her daddy believed that the needle was a highway so she powders her nose shes just looking for the right shade it gets hard to feel the friction underwater and shes breaking down tearing at the borders in too deep to save herself she takes a pill it seems to help close her eyes and pictures standing at the altar shes praying to a god that wont talk back her faith is dying the tears a sign shes going off track keeps praying to a god that wont talk back wont talk back down on her knees here praying to a god that wont talk back it gets hard to feel the friction underwater and shes breaking down tearing at the borders in too deep to save herself she takes a pill it seems to help close her eyes and pictures standing at the altar
